HGNC ID	Approved name	Ensembl ID(supplied by Ensembl)
HGNC:11580	tubulin folding cofactor C	ENSG00000124659
HGNC:25546	TBCC domain containing 1	ENSG00000113838
HGNC:11581	tubulin folding cofactor D	ENSG00000141556
HGNC:11582	tubulin folding cofactor E	
HGNC:49387	TBCE antisense RNA 1	
HGNC:28115	tubulin folding cofactor E like	ENSG00000154114
HGNC:54857	TBCEL-TECTA readthrough	ENSG00000285509
HGNC:28261	TBC1 domain containing kinase	ENSG00000145348
HGNC:13892	symbol withdrawn, see [HGNC:11583](/data/gene-symbol-report/#!/hgnc_id/HGNC:11583)	
HGNC:53943	TGF-beta induced lncRNA	ENSG00000261488
HGNC:11584	TANK binding kinase 1	ENSG00000183735
HGNC:30140	TBK1 binding protein 1	ENSG00000198933
HGNC:11585	transducin beta like 1 X-linked	ENSG00000101849
HGNC:29529	TBL1X receptor 1	ENSG00000177565
HGNC:41243	TBL1XR1 antisense RNA 1	ENSG00000231310
HGNC:18502	transducin beta like 1 Y-linked	ENSG00000092377
HGNC:23979	transducin beta like 1 Y-linked pseudogene 1	ENSG00000225624
HGNC:11586	transducin beta like 2	ENSG00000106638
HGNC:11587	transducin beta like 3	ENSG00000183751
HGNC:11588	TATA-box binding protein	ENSG00000112592
HGNC:11589	TATA-box binding protein like 1	ENSG00000028839
HGNC:19841	TATA-box binding protein like 2	ENSG00000182521
HGNC:11590	T-box brain transcription factor 1	ENSG00000136535
HGNC:29551	transforming growth factor beta regulator 1	ENSG00000154144
HGNC:17443	transforming growth factor beta regulator 4	ENSG00000136270
HGNC:11591	symbol withdrawn, see [HGNC:10524](/data/gene-symbol-report/#!/hgnc_id/HGNC:10524)	
HGNC:11592	T-box transcription factor 1	ENSG00000184058
HGNC:11597	T-box transcription factor 2	ENSG00000121068
HGNC:50355	TBX2 antisense RNA 1	ENSG00000267280
HGNC:11602	T-box transcription factor 3	ENSG00000135111
HGNC:55471	TBX3 antisense RNA 1	
HGNC:11603	T-box transcription factor 4	ENSG00000121075
HGNC:11604	T-box transcription factor 5	ENSG00000089225
HGNC:27402	TBX5 antisense RNA 1	ENSG00000255399
HGNC:11605	T-box transcription factor 6	ENSG00000149922
HGNC:11606	symbol withdrawn, see [HGNC:11593](/data/gene-symbol-report/#!/hgnc_id/HGNC:11593)	
HGNC:11593	T-box transcription factor 10	ENSG00000167800
HGNC:17803	symbol withdrawn, see [HGNC:11594](/data/gene-symbol-report/#!/hgnc_id/HGNC:11594)	
HGNC:11594	T-box transcription factor 15	ENSG00000092607
HGNC:11595	T-box transcription factor 18	ENSG00000112837
HGNC:52256	TBX18 antisense RNA 1	ENSG00000228290
HGNC:11596	T-box transcription factor 19	ENSG00000143178
HGNC:11598	T-box transcription factor 20	ENSG00000164532
HGNC:11599	T-box transcription factor 21	ENSG00000073861
HGNC:11600	T-box transcription factor 22	ENSG00000122145
HGNC:11601	T-box transcription factor 23, pseudogene	
HGNC:11607	thromboxane A1 receptor	
HGNC:11608	thromboxane A2 receptor	ENSG00000006638
HGNC:11609	thromboxane A synthase 1	ENSG00000059377
HGNC:11515	T-box transcription factor T	ENSG00000164458
HGNC:19859	tandem C2 domains, nuclear	ENSG00000165929
HGNC:22201	TRPM8 channel associated factor 1	ENSG00000198420
HGNC:33604	TRPM8 channel associated factor 1 pseudogene 1	ENSG00000223459
HGNC:26878	TRPM8 channel associated factor 2	ENSG00000170379
HGNC:53641	TRPM8 channel associated factor 2C	ENSG00000283528
HGNC:33603	TRPM8 channel associated factor 2 pseudogene 1	ENSG00000159860
HGNC:25241	T cell activation inhibitor, mitochondrial	ENSG00000179152
HGNC:30707	testicular cell adhesion molecule 1, pseudogene	ENSG00000240280
HGNC:11610	titin-cap	ENSG00000173991
HGNC:11611	symbol withdrawn, see [HGNC:1940](/data/gene-symbol-report/#!/hgnc_id/HGNC:1940)	
HGNC:11612	transcription elongation factor A1	ENSG00000187735
HGNC:11613	transcription elongation factor A1 pseudogene 1	ENSG00000197214
HGNC:29891	transcription elongation factor A1 pseudogene 2	ENSG00000230409
HGNC:30569	transcription elongation factor A1 pseudogene 3	ENSG00000215165
HGNC:31091	transcription elongation factor A1 pseudogene 4	ENSG00000236184
HGNC:11614	transcription elongation factor A2	ENSG00000171703
HGNC:11615	transcription elongation factor A3	ENSG00000204219
HGNC:11616	transcription elongation factor A like 1	ENSG00000172465
HGNC:29818	transcription elongation factor A like 2	ENSG00000184905
HGNC:28247	transcription elongation factor A like 3	ENSG00000196507
HGNC:41191	TCEAL3 antisense RNA 1	ENSG00000224031
HGNC:26121	transcription elongation factor A like 4	ENSG00000133142
HGNC:39582	transcription elongation factor A like 4 pseudogene 1	ENSG00000223543
HGNC:22282	transcription elongation factor A like 5	ENSG00000204065
HGNC:24553	transcription elongation factor A like 6	ENSG00000204071
HGNC:28336	transcription elongation factor A like 7	ENSG00000182916
HGNC:28683	transcription elongation factor A like 8	ENSG00000180964
HGNC:45245	transcription elongation factor A like 8 pseudogene 1	
HGNC:30084	transcription elongation factor A like 9	ENSG00000185222
HGNC:28277	transcription elongation factor A N-terminal and central domain containing	ENSG00000176896
HGNC:26494	transcription elongation factor A N-terminal and central domain containing 2	ENSG00000116205
HGNC:11618	symbol withdrawn, see [HGNC:33696](/data/gene-symbol-report/#!/hgnc_id/HGNC:33696)	
HGNC:38525	symbol withdrawn, see [HGNC:38160](/data/gene-symbol-report/#!/hgnc_id/HGNC:38160)	
HGNC:15630	transcription elongation regulator 1	ENSG00000113649
HGNC:23533	transcription elongation regulator 1 like	ENSG00000176769
HGNC:49532	TCERG1L antisense RNA 1	ENSG00000230098
HGNC:55056	TCERG1 pseudogene 1	ENSG00000224314
HGNC:55057	TCERG1 pseudogene 2	ENSG00000260675
HGNC:11633	transcription factor 3	ENSG00000071564
HGNC:49742	transcription factor 3 pseudogene 1	ENSG00000236567
HGNC:11634	transcription factor 4	ENSG00000196628
HGNC:51642	TCF4 antisense RNA 1	ENSG00000267028
HGNC:51643	TCF4 antisense RNA 2	ENSG00000267402
HGNC:11635	symbol withdrawn, see [HGNC:11741](/data/gene-symbol-report/#!/hgnc_id/HGNC:11741)	
HGNC:11637	symbol withdrawn, see [HGNC:11741](/data/gene-symbol-report/#!/hgnc_id/HGNC:11741)	
HGNC:11639	transcription factor 7	ENSG00000081059
HGNC:11640	transcription factor 7 like 1	ENSG00000152284
HGNC:41388	TCF7L1 intronic transcript 1	ENSG00000231134
HGNC:11641	transcription factor 7 like 2	ENSG00000148737
HGNC:11643	symbol withdrawn, see [HGNC:1317](/data/gene-symbol-report/#!/hgnc_id/HGNC:1317)	
HGNC:11622	symbol withdrawn, see [HGNC:7781](/data/gene-symbol-report/#!/hgnc_id/HGNC:7781)	
HGNC:11623	transcription factor 12	ENSG00000140262
HGNC:11624	symbol withdrawn, see [HGNC:11714](/data/gene-symbol-report/#!/hgnc_id/HGNC:11714)	
HGNC:11625	symbol withdrawn, see [HGNC:11717](/data/gene-symbol-report/#!/hgnc_id/HGNC:11717)	
HGNC:11626	symbol withdrawn, see [HGNC:5024](/data/gene-symbol-report/#!/hgnc_id/HGNC:5024)	
HGNC:11627	transcription factor 15	ENSG00000125878
HGNC:11629	transcription factor 19	ENSG00000137310
HGNC:11631	transcription factor 20	ENSG00000100207
HGNC:11632	transcription factor 21	ENSG00000118526
HGNC:18602	transcription factor 23	ENSG00000163792
HGNC:32275	transcription factor 24	ENSG00000261787
HGNC:29181	transcription factor 25	ENSG00000141002
HGNC:11646	transcription factor like 5	ENSG00000101190
HGNC:11791	trichohyalin	ENSG00000159450
HGNC:31796	trichohyalin like 1	ENSG00000182898
HGNC:28135	trichoplein keratin filament binding	ENSG00000139437
HGNC:1357	transcriptional and immune response regulator	ENSG00000176907
HGNC:11647	T cell immune regulator 1, ATPase H+ transporting V0 subunit a3	ENSG00000110719
HGNC:11648	TCL1 family AKT coactivator A	ENSG00000100721
HGNC:11649	TCL1 family AKT coactivator B	ENSG00000213231
HGNC:11650	T cell leukemia/lymphoma 4	
HGNC:11651	symbol withdrawn, see [HGNC:11556](/data/gene-symbol-report/#!/hgnc_id/HGNC:11556)	
HGNC:13463	T cell leukemia/lymphoma 6	ENSG00000187621
HGNC:11652	transcobalamin 1	ENSG00000134827
HGNC:11653	transcobalamin 2	ENSG00000185339
HGNC:11654	treacle ribosome biogenesis factor 1	ENSG00000070814
HGNC:11655	t-complex 1	ENSG00000120438
HGNC:11659	t-complex 1 pseudogene 1	ENSG00000229161
HGNC:11660	t-complex 1 pseudogene 2	
HGNC:21630	t-complex 1 pseudogene 3	ENSG00000256849
HGNC:11657	t-complex 10 like	ENSG00000242220
HGNC:21254	t-complex 10 like 2, pseudogene	ENSG00000166984
HGNC:11656	t-complex 10 like 3, pseudogene	ENSG00000203690
HGNC:11658	t-complex 11	ENSG00000124678
HGNC:25655	t-complex 11 like 1	ENSG00000176148
HGNC:28627	t-complex 11 like 2	ENSG00000166046
HGNC:48369	t-complex 11 family, X-linked 1	ENSG00000268235
HGNC:48335	t-complex 11 family, X-linked 2	ENSG00000215029
HGNC:48370	t-complex 11 family, X-linked 3, pseudogene	ENSG00000251525
HGNC:11661	symbol withdrawn, see [HGNC:12027](/data/gene-symbol-report/#!/hgnc_id/HGNC:12027)	
HGNC:11662	symbol withdrawn, see [HGNC:12144](/data/gene-symbol-report/#!/hgnc_id/HGNC:12144)	
HGNC:11663	symbol withdrawn, see [HGNC:12155](/data/gene-symbol-report/#!/hgnc_id/HGNC:12155)	
HGNC:11667	symbol withdrawn, see [HGNC:12197](/data/gene-symbol-report/#!/hgnc_id/HGNC:12197)	
HGNC:11668	symbol withdrawn, see [HGNC:12211](/data/gene-symbol-report/#!/hgnc_id/HGNC:12211)	
HGNC:11664	symbol withdrawn, see [HGNC:12199](/data/gene-symbol-report/#!/hgnc_id/HGNC:12199)	
HGNC:11665	symbol withdrawn, see [HGNC:12206](/data/gene-symbol-report/#!/hgnc_id/HGNC:12206)	
HGNC:11666	symbol withdrawn, see [HGNC:12204](/data/gene-symbol-report/#!/hgnc_id/HGNC:12204)	
HGNC:11669	symbol withdrawn, see [HGNC:12249](/data/gene-symbol-report/#!/hgnc_id/HGNC:12249)	
HGNC:11670	symbol withdrawn, see [HGNC:12252](/data/gene-symbol-report/#!/hgnc_id/HGNC:12252)	
HGNC:11671	symbol withdrawn, see [HGNC:12271](/data/gene-symbol-report/#!/hgnc_id/HGNC:12271)	
HGNC:11672	symbol withdrawn, see [HGNC:12275](/data/gene-symbol-report/#!/hgnc_id/HGNC:12275)	
HGNC:11673	symbol withdrawn, see [HGNC:12276](/data/gene-symbol-report/#!/hgnc_id/HGNC:12276)	
HGNC:11674	symbol withdrawn, see [HGNC:12277](/data/gene-symbol-report/#!/hgnc_id/HGNC:12277)	
HGNC:11675	symbol withdrawn, see [HGNC:12278](/data/gene-symbol-report/#!/hgnc_id/HGNC:12278)	
HGNC:11676	symbol withdrawn, see [HGNC:12279](/data/gene-symbol-report/#!/hgnc_id/HGNC:12279)	
HGNC:11677	symbol withdrawn, see [HGNC:12280](/data/gene-symbol-report/#!/hgnc_id/HGNC:12280)	
HGNC:11678	symbol withdrawn, see [HGNC:12281](/data/gene-symbol-report/#!/hgnc_id/HGNC:12281)	
HGNC:11679	symbol withdrawn, see [HGNC:12284](/data/gene-symbol-report/#!/hgnc_id/HGNC:12284)	
HGNC:11682	symbol withdrawn, see [HGNC:12287](/data/gene-symbol-report/#!/hgnc_id/HGNC:12287)	
HGNC:11683	symbol withdrawn, see [HGNC:12288](/data/gene-symbol-report/#!/hgnc_id/HGNC:12288)	
HGNC:11684	symbol withdrawn, see [HGNC:12289](/data/gene-symbol-report/#!/hgnc_id/HGNC:12289)	
HGNC:11685	symbol withdrawn, see [HGNC:12290](/data/gene-symbol-report/#!/hgnc_id/HGNC:12290)	
HGNC:11686	symbol withdrawn, see [HGNC:12291](/data/gene-symbol-report/#!/hgnc_id/HGNC:12291)	
HGNC:11687	symbol withdrawn, see [HGNC:12292](/data/gene-symbol-report/#!/hgnc_id/HGNC:12292)	
HGNC:11688	symbol withdrawn, see [HGNC:12293](/data/gene-symbol-report/#!/hgnc_id/HGNC:12293)	
HGNC:11689	symbol withdrawn, see [HGNC:12294](/data/gene-symbol-report/#!/hgnc_id/HGNC:12294)	
HGNC:11690	symbol withdrawn, see [HGNC:12295](/data/gene-symbol-report/#!/hgnc_id/HGNC:12295)	
HGNC:11680	symbol withdrawn, see [HGNC:12285](/data/gene-symbol-report/#!/hgnc_id/HGNC:12285)	
HGNC:11681	symbol withdrawn, see [HGNC:12286](/data/gene-symbol-report/#!/hgnc_id/HGNC:12286)	
HGNC:11691	symbol withdrawn, see [HGNC:12297](/data/gene-symbol-report/#!/hgnc_id/HGNC:12297)	
HGNC:11692	T cell leukemia translocation altered	ENSG00000145022
HGNC:11693	t-complex-associated-testis-expressed 1	ENSG00000146221
HGNC:11696	symbol withdrawn, see [HGNC:9285](/data/gene-symbol-report/#!/hgnc_id/HGNC:9285)	
HGNC:26113	tectonic family member 1	ENSG00000204852
HGNC:25774	tectonic family member 2	ENSG00000168778
HGNC:24519	tectonic family member 3	ENSG00000119977
HGNC:11698	symbol withdrawn, see [HGNC:385](/data/gene-symbol-report/#!/hgnc_id/HGNC:385)	
HGNC:11700	thymine DNA glycosylase	ENSG00000139372
HGNC:11701	teratocarcinoma-derived growth factor 1	ENSG00000241186
HGNC:42350	teratocarcinoma-derived growth factor 1 pseudogene 1	ENSG00000227988
HGNC:11702	teratocarcinoma-derived growth factor 1 pseudogene 2	ENSG00000183514
HGNC:11703	teratocarcinoma-derived growth factor 1 pseudogene 3	ENSG00000225366
HGNC:11704	teratocarcinoma-derived growth factor 1 pseudogene 4	ENSG00000217566
HGNC:11705	teratocarcinoma-derived growth factor 1 pseudogene 5	ENSG00000254274
HGNC:11706	teratocarcinoma-derived growth factor 1 pseudogene 6	ENSG00000241438
HGNC:11707	teratocarcinoma-derived growth factor 1 pseudogene 7	ENSG00000269584
HGNC:49891	thymine-DNA glycosylase pseudogene 1	ENSG00000255725
HGNC:15547	L-threonine dehydrogenase (pseudogene)	ENSG00000154316
HGNC:55510	TDH antisense RNA 1	
HGNC:11708	tryptophan 2,3-dioxygenase	ENSG00000151790
HGNC:11709	tryptophan 2,3-dioxygenase-like 1	
HGNC:18884	tyrosyl-DNA phosphodiesterase 1	ENSG00000042088
HGNC:17768	tyrosyl-DNA phosphodiesterase 2	ENSG00000111802
HGNC:11710	symbol withdrawn, see [HGNC:9353](/data/gene-symbol-report/#!/hgnc_id/HGNC:9353)	
HGNC:11712	tudor domain containing 1	ENSG00000095627
HGNC:20612	tudor domain containing 3	ENSG00000083544
HGNC:20613	symbol withdrawn, see [HGNC:10060](/data/gene-symbol-report/#!/hgnc_id/HGNC:10060)	
HGNC:20614	tudor domain containing 5	ENSG00000162782
HGNC:21339	tudor domain containing 6	ENSG00000180113
HGNC:30831	tudor domain containing 7	ENSG00000196116
HGNC:20122	tudor domain containing 9	ENSG00000156414
HGNC:25316	tudor domain containing 10	ENSG00000163239
HGNC:25044	tudor domain containing 12	ENSG00000173809
HGNC:45037	tudor domain containing 15	ENSG00000218819
HGNC:43642	testis development related 1	ENSG00000204091
HGNC:11713	tudor and KH domain containing	ENSG00000182134
HGNC:40578	TDRKH antisense RNA 1	ENSG00000203288
HGNC:26951	testis development related protein	ENSG00000180190
HGNC:11714	TEA domain transcription factor 1	ENSG00000187079
HGNC:11715	TEA domain transcription factor 2	ENSG00000074219
HGNC:11716	TEA domain transcription factor 3	ENSG00000007866
HGNC:11717	TEA domain transcription factor 4	ENSG00000197905
HGNC:11718	symbol withdrawn, see [HGNC:11716](/data/gene-symbol-report/#!/hgnc_id/HGNC:11716)	
HGNC:11719	tec protein tyrosine kinase	ENSG00000135605
HGNC:22214	tectonin beta-propeller repeat containing 1	ENSG00000205356
HGNC:19957	tectonin beta-propeller repeat containing 2	ENSG00000196663
HGNC:4551	trans-2,3-enoyl-CoA reductase	ENSG00000099797
HGNC:27365	trans-2,3-enoyl-CoA reductase like	ENSG00000205678
HGNC:44050	trans-2,3-enoyl-CoA reductase pseudogene 1	ENSG00000235043
HGNC:44051	trans-2,3-enoyl-CoA reductase pseudogene 2	ENSG00000248565
HGNC:11720	tectorin alpha	ENSG00000109927
HGNC:11721	tectorin beta	ENSG00000119913
HGNC:20127	tubulin epsilon and delta complex 1	ENSG00000185347
HGNC:25849	tubulin epsilon and delta complex 2	ENSG00000162062
HGNC:55403	TEDC2 antisense RNA 1	
HGNC:30233	transmembrane epididymal protein 1	ENSG00000203730
HGNC:42447	transmembrane epididymal protein 2, pseudogene	ENSG00000233537
HGNC:11722	TEF transcription factor, PAR bZIP family member	ENSG00000167074
HGNC:26223	transcription elongation factor, mitochondrial	ENSG00000172171
HGNC:11724	TEK receptor tyrosine kinase	ENSG00000120156
HGNC:15534	tektin 1	ENSG00000167858
HGNC:11725	tektin 2	ENSG00000092850
HGNC:14293	tektin 3	ENSG00000125409
HGNC:31012	tektin 4	ENSG00000163060
HGNC:37711	tektin 4 pseudogene 1	
HGNC:40046	tektin 4 pseudogene 2	ENSG00000188681
HGNC:42330	tektin 4 pseudogene 3	ENSG00000271435
HGNC:26554	tektin 5	ENSG00000153060
HGNC:20680	telangiectasia, benign 1	
HGNC:29099	telomere maintenance 2	ENSG00000100726
HGNC:53456	TENM3 antisense transcript 1	ENSG00000251336
HGNC:37242	TEN1 subunit of CST complex	ENSG00000257949
HGNC:44420	TEN1-CDK3 readthrough (NMD candidate)	ENSG00000261408
HGNC:8117	teneurin transmembrane protein 1	ENSG00000009694
HGNC:29943	teneurin transmembrane protein 2	ENSG00000145934
HGNC:29944	teneurin transmembrane protein 3	ENSG00000218336
HGNC:28076	TENM3 antisense RNA 1	ENSG00000177822
HGNC:29945	teneurin transmembrane protein 4	ENSG00000149256
HGNC:26776	terminal nucleotidyltransferase 2	ENSG00000164329
HGNC:16705	terminal nucleotidyltransferase 4A	ENSG00000112941
HGNC:30758	terminal nucleotidyltransferase 4B	ENSG00000121274
HGNC:18345	terminal nucleotidyltransferase 5A	ENSG00000112773
HGNC:28273	terminal nucleotidyltransferase 5B	ENSG00000158246
HGNC:24712	terminal nucleotidyltransferase 5C	ENSG00000183508
HGNC:28399	terminal nucleotidyltransferase 5D	ENSG00000174016
HGNC:11726	telomerase associated protein 1	ENSG00000129566
HGNC:33745	testis, prostate and placenta expressed	ENSG00000159648
HGNC:26458	TEPSIN adaptor related protein complex 4 accessory protein	ENSG00000167302
HGNC:26675	telomere repeat binding bouquet formation protein 1	ENSG00000249961
HGNC:28520	telomere repeat binding bouquet formation protein 2	ENSG00000167014
HGNC:11727	telomerase RNA component	ENSG00000270141
HGNC:11728	telomeric repeat binding factor 1	ENSG00000147601
HGNC:16733	TERF1 pseudogene 1	ENSG00000173231
HGNC:38110	TERF1 pseudogene 2	ENSG00000187589
HGNC:38499	TERF1 pseudogene 3	ENSG00000249311
HGNC:38500	TERF1 pseudogene 4	ENSG00000215102
HGNC:39686	TERF1 pseudogene 5	ENSG00000226361
HGNC:54602	TERF1 pseudogene 6	ENSG00000223824
HGNC:54603	TERF1 pseudogene 7	ENSG00000232186
HGNC:54605	TERF1 pseudogene 8	
HGNC:11729	telomeric repeat binding factor 2	ENSG00000132604
HGNC:19246	TERF2 interacting protein	ENSG00000166848
HGNC:19258	TERF2 interacting protein pseudogene 1	
HGNC:11730	telomerase reverse transcriptase	ENSG00000164362
HGNC:14620	testin LIM domain protein	ENSG00000135269
HGNC:26065	tescalcin	ENSG00000088992
HGNC:51142	TESC antisense RNA 1 (head to head)	ENSG00000258285
HGNC:11731	testis associated actin remodelling kinase 1	ENSG00000107140
HGNC:11732	testis associated actin remodelling kinase 2	ENSG00000070759
HGNC:7446	testis expressed metallothionein like protein	ENSG00000132749
HGNC:29109	thymocyte expressed, positive selection associated 1	ENSG00000135426
HGNC:29484	tet methylcytosine dioxygenase 1	ENSG00000138336
HGNC:33586	tet methylcytosine dioxygenase 1 pseudogene 1	ENSG00000232204
HGNC:25941	tet methylcytosine dioxygenase 2	ENSG00000168769
HGNC:41125	TET2 antisense RNA 1	ENSG00000251586
HGNC:28313	tet methylcytosine dioxygenase 3	ENSG00000187605
HGNC:30884	testis expressed 2	ENSG00000136478
HGNC:11739	symbol withdrawn, see [HGNC:17317](/data/gene-symbol-report/#!/hgnc_id/HGNC:17317)	
HGNC:29585	testis expressed 9	ENSG00000151575
HGNC:25988	testis expressed 10	ENSG00000136891
HGNC:11733	testis expressed 11	ENSG00000120498
HGNC:11734	testis expressed 12	ENSG00000150783
HGNC:11735	testis expressed 13A	ENSG00000268629
HGNC:11736	testis expressed 13B	ENSG00000170925
HGNC:52277	TEX13 family member C	ENSG00000282815
HGNC:52278	TEX13 family member D	ENSG00000282419
HGNC:11737	testis expressed 14, intercellular bridge forming factor	ENSG00000121101
HGNC:11738	testis expressed 15, meiosis and synapsis associated	ENSG00000133863
HGNC:37957	testis expressed 16, pseudogene	
HGNC:33802	testis expressed 19	ENSG00000182459
HGNC:35455	testis expressed 21, pseudogene	ENSG00000234911
